,compounds
16862,ἵλεως / ilews
16863,καταθήγω / kataqhgw
16864,Χαιρώνεια / Xairwneia
16865,ἀγορά / agora
16866,ἐπισκέπω / episkepw
16867,εὔφρων / eufrwn
16868,κακοπαθέω / kakopaqew
16869,πτερύσσω / pterussw
16870,γάγγαμον / gaggamon
16871,ὑπόπτωτος / upoptwtos
16872,γραστίζω / grastizw
16873,ἀποικοδομέω / apoikodomew
16874,συμποσιάζω / sumposiazw
16875,ἑνόω / enow
16876,προαναβάλλω / proanaballw
16877,ἀκροπόλος / akropolos
16878,θεαγωγός / qeagwgos
16879,σπίζα / spiza
16880,αὔχημα / auxhma
16881,ὀκτώ / oktw
16882,ἔγχρονος / egxronos
16883,μ πρημι / m prhmi
16884,χαρίζω / xarizw
16885,κόμβεντος / kombentos
16886,ἐπιφθονέω / epifqonew
16887,διαπτοέω / diaptoew
16888,ἀγλαίζω / aglaizw
16889,μόλυβδος / molubdos
16890,ὑπνόω / upnow
16891,πρόβλητος / problhtos
16892,ἀνταφαιρέω / antafairew
16893,προαφηγέομαι / proafhgeomai
16894,οὐρανόω / ouranow
16895,κάστελλος / kastellos
16896,λυσσητής / lusshths
16897,παραβλέπω / parablepw
16898,κατατρέπω / katatrepw
16899,βούλαρχος / boularxos
16900,διαπιπράσκω / diapipraskw
16901,Μάχλυες / Maxlues
16902,προσαίρω / prosairw
16903,τυραννοκτονία / turannoktonia
16904,σύγγραφος / suggrafos
16905,γνωμίδιον / gnwmidion
16906,συνεπείγω / sunepeigw
16907,παραιρέω / parairew
16908,περιξύω / pericuw
16909,ναῦται / nautai
16910,κάμπτω / kamptw
16911,Χώνη / Xwnh
16912,Ἄμμων / Ammwn
16913,εὐπαρακολούθητος / euparakolouqhtos
16914,μακρότομος / makrotomos
16915,ἀντιστηρίζω / antisthrizw
16916,ἐγκαθείργω / egkaqeirgw
16917,προενόω / proenow
16918,μειδιάω / meidiaw
16919,κληρόω / klhrow
16920,μίμνησκω / mimnhskw
16921,ἐλαιωνέω / elaiwnew
16922,χρυσοκόσμητος / xrusokosmhtos
16923,κέλομαι / kelomai
16924,εὐθετίζω / euqetizw
16925,μέθυσος / mequsos
16926,ἀμείβομαι / ameibomai
16927,διαμελίζω / diamelizw
16928,προμαχέω / promaxew
16929,νυκτοστράτηγος / nuktostrathgos
16930,ἱερόδουλος / ierodoulos
16931,σκαληνός / skalhnos
16932,βαύ / bau
16933,διάδικος / diadikos
16934,ἑκατονταπλασιάζω / ekatontaplasiazw
16935,ἐπίλεκτος / epilektos
16936,δόναξ / donac
16937,στήμων / sthmwn
16938,εἰσθρώσκω / eisqrwskw
16939,ἀξιόω / aciow
16940,Σαλμυδησσός / Salmudhssos
16941,ἐχόντως / exontws
16942,ἀρεστήρ / aresthr
16943,ἔθειρα / eqeira
16944,Αὐγέας / Augeas
16945,σπένδω / spendw
16946,ἀντίδικος / antidikos
16947,γήτειον / ghteion
16948,ἐπιμήκης / epimhkhs
16949,καλινδέομαι / kalindeomai
16950,μοτόω / motow
16951,Στύμφαλος / Stumfalos
16952,κρεμάω / kremaw
16953,ἐξαναπληρόω / ecanaplhrow
16954,χρυσουργός / xrusourgos
16955,ἐκφεύγω / ekfeugw
16956,ὑπεκλύω / upekluw
16957,εἴβω / eibw
16958,πτέρις / pteris
16959,ἀπαρέσκω / apareskw
16960,συμβασιλεύω / sumbasileuw
16961,διάθερμος / diaqermos
16962,βοσκάς / boskas
16963,ἀνθος / anqos
16964,γλυκύμυθος / glukumuqos
16965,δαίδαλος / daidalos
16966,ἀρχή / arxh
16967,ἀνακηρύσσω / anakhrussw
16968,ἀμύνων / amunwn
16969,Θέρμη / Qermh
16970,ὀπάζω / opazw
16971,κατακληρόω / kataklhrow
16972,ἄθυρμα / aqurma
16973,ὀβελίας / obelias
16974,μαῦλις / maulis
16975,Τιλφοῦσα / Tilfousa
16976,συνθάλπω / sunqalpw
16977,ἄφαντος / afantos
16978,ἀλσοκόμος / alsokomos
16979,ἀπομνημονεύω / apomnhmoneuw
16980,παραναλίσκω / paranaliskw
16981,ὀπτίων / optiwn
16982,ὑπόθετος / upoqetos
16983,δινόω / dinow
16984,ἀγκυλίς / agkulis
16985,ψάμμος / yammos
16986,πρὸ / pro
16987,συστάτης / sustaths
16988,παραυξάνω / paraucanw
16989,προστέλλω / prostellw
16990,Ἔλατος / Elatos
16991,ἀντονομάζω / antonomazw
16992,σίνις / sinis
16993,γλυκύς / glukus
16994,πάλιν / palin
16995,συμπληρόω / sumplhrow
16996,διοικέω / dioikew
16997,δημοσιεύω / dhmosieuw
16998,κεστρῖνος / kestrinos
16999,μακαρίζομαι / makarizomai
17000,θαμά / qama
17001,Εὔρυμος / Eurumos
17002,μενεαίνω / meneainw
17003,συγκαθεύδω / sugkaqeudw
17004,Φίβαλις / Fibalis
17005,πυρομέτρης / purometrhs
17006,κραυγή / kraugh
17007,χαιρετίζω / xairetizw
17008,Ἕρμες / Ermes
17009,μυστάρχης / mustarxhs
17010,πολύλογος / polulogos
17011,ἐπικαθαίρω / epikaqairw
17012,φιλοβασιλεύς / filobasileus
17013,ἐξηγέομαι / echgeomai
17014,Κυθέρεια / Kuqereia
17015,τελεστής / telesths
17016,τεταρταῖος / tetartaios
17017,φωρά / fwra
17018,μύουρος / muouros
17019,μαγγανεύω / magganeuw
17020,ταλασιουργός / talasiourgos
17021,ἀντιλάμπω / antilampw
17022,μαχαιροπώλης / maxairopwlhs
17023,ἀζαίνω / azainw
17024,διασημαίνω / diashmainw
17025,ὁμοίωμα / omoiwma
17026,ὕπερον / uperon
17027,προσεδρεύω / prosedreuw
17028,παρασυνάπτομαι / parasunaptomai
17029,ἄζω / azw
17030,ἐπακτός / epaktos
17031,εὐπροσήγορος / euproshgoros
17032,δολοπλόκος / doloplokos
17033,μηρυκίζω / mhrukizw
17034,εὔφορος / euforos
17035,μαρμαίρω / marmairw
17036,σύμβολον / sumbolon
17037,Καυλωνία / Kaulwnia
17038,ἠπεροπεύω / hperopeuw
17039,Ὕρτακος / Urtakos
17040,πριώω / priww
17041,ἑλώδης / elwdhs
17042,πύρνον / purnon
17043,Ἀμφιδρόμια / Amfidromia
17044,γέννα / genna
17045,ἀράχνιον / araxnion
17046,αὔτοπτος / autoptos
17047,σύγκληρος / sugklhros
17048,εὐεργής / euerghs
17049,λιχμάζω / lixmazw
17050,ἐφέβδομος / efebdomos
17051,πέπλος / peplos
17052,χάλκωμα / xalkwma
17053,πρόδηλος / prodhlos
17054,στόχος / stoxos
17055,σεμνομυθέω / semnomuqew
17056,δρύπτω / druptw
17057,πόλος / polos
17058,ψωμός / ywmos
17059,Ῥωμύλος / Rwmulos
17060,ἀντιφράσσω / antifrassw
17061,δείπνηστος / deipnhstos
17062,περιστρέφω / peristrefw
17063,ἱππάρχης / ipparxhs
17064,Ἑσπερίς / Esperis
17065,ἀνδοκεῖα / andokeia
17066,ὑδρόμφαλον / udromfalon
17067,ἀνέγκλητος / anegklhtos
17068,κολοβός / kolobos
17069,ἐπιχέω / epixew
17070,ὤζω / wzw
17071,μελισσοπόλος / melissopolos
17072,ἔποικος / epoikos
17073,οὖλος / oulos
17074,καυσώδης / kauswdhs
17075,Κλεινίας / Kleinias
17076,ἀπηρής / aphrhs
17077,τρῆμα / trhma
17078,αὐτοκρατής / autokraths
17079,αἱμασιά / aimasia
17080,ἄπλοος / aploos
17081,δυναστεύω / dunasteuw
17082,ἑπτά / epta
17083,πιλοφόρος / piloforos
17084,πόρπαξ / porpac
17085,κυητήριος / kuhthrios
17086,τυπόω / tupow
17087,κνῖσα / knisa
17088,Τέμβριον / Tembrion
17089,αὐτοπάρακτος / autoparaktos
17090,τεῦχος / teuxos
17091,τρέμω / tremw
17092,φθόνος / fqonos
17093,παραπέμπω / parapempw
17094,ἐκπλατύνω / ekplatunw
17095,ἀτρεμής / atremhs
17096,βυζάντιον / buzantion
17097,ἄστρωτος / astrwtos
17098,συγχορδία / sugxordia
17099,οἰνόφλυξ / oinofluc
17100,φράκτης / frakths
17101,παλαίστρα / palaistra
17102,γιγγλυμόομαι / gigglumoomai
17103,ἀφάσσω / afassw
17104,ἐκλειόω / ekleiow
17105,κραίνω / krainw
17106,πυραίθοι / puraiqoi
17107,κιθών / kiqwn
17108,ἀποστολικός / apostolikos
17109,μορμολύττομαι / mormoluttomai
17110,ἄνωγα / anwga
17111,λιθολογέω / liqologew
17112,αὔλος / aulos
17113,πυκάζω / pukazw
17114,θρᾶνος / qranos
17115,ὁριστός / oristos
17116,αἴσιμος / aisimos
17117,τρικλινιάρχης / trikliniarxhs
17118,γίγαρτον / gigarton
17119,Καμπανία / Kampania
17120,μαρτυρία / marturia
17121,πρῆθω / prhqw
17122,ἐριθεύομαι / eriqeuomai
17123,μετατίθημι / metatiqhmi
17124,ἰδιόξενος / idiocenos
17125,πνιγμός / pnigmos
17126,ἤπιος / hpios
17127,ὁποτέρωθεν / opoterwqen
17128,βοιώτιος / boiwtios
17129,διακενόω / diakenow
17130,κράβατος / krabatos
17131,ἐνθουσία / enqousia
17132,ἀμβλύς / amblus
17133,ὑπερέχω / uperexw
17134,ἐπικαθίζω / epikaqizw
17135,ἀστυγείτων / astugeitwn
17136,ἔραμαι / eramai
17137,παρασκευάζω / paraskeuazw
17138,βαμβάκιον / bambakion
17139,δοιός / doios
17140,Φερσεφόνη / Fersefonh
17141,διικνέομαι / diikneomai
17142,ἄνατος / anatos
17143,κατασοφίζομαι / katasofizomai
17144,χριστομαθής / xristomaqhs
17145,πλινθουλκός / plinqoulkos
17146,φανερός / faneros
17147,ἐρέτης / ereths
17148,κατάλαλος / katalalos
17149,Πέλωρον / Pelwron
17150,Αἴολος / Aiolos
17151,ἰαίνω / iainw
17152,ἀνακουφίζω / anakoufizw
17153,ἀμνησία / amnhsia
17154,ποτί / poti
17155,δίζυξ / dizuc
17156,ἀγκύλη / agkulh
17157,φρύνιον / frunion
17158,τρίκωλος / trikwlos
17159,κηροπλάστης / khroplasths
17160,ἀνιμάω / animaw
17161,καθιερόω / kaqierow
17162,ὀχλίζω / oxlizw
17163,πηλοπατέω / phlopatew
17164,χρυσός / xrusos
17165,ὀφθαλμός / ofqalmos
17166,τρόχμαλος / troxmalos
17167,καταξέω / katacew
17168,ἀναπτύσσω / anaptussw
17169,ὄρτυξ / ortuc
17170,ἰσογνώμων / isognwmwn
17171,Μάνης / Manhs
17172,ἐκμαίνομαι / ekmainomai
17173,ἄελλα / aella
17174,ἐκθέω / ekqew
17175,ἄλυπος / alupos
17176,κυλίνδομαι / kulindomai
17177,κόλλαβος / kollabos
17178,ὧδε / wde
17179,ἐξονειρώσσω / econeirwssw
17180,ἀκαρής / akarhs
17181,ὀμφαλός / omfalos
17182,πεύθομαι / peuqomai
17183,μεσοτόμος / mesotomos
17184,ἐνθεάζω / enqeazw
17185,ἐνδιπλόω / endiplow
17186,σαυλόομαι / sauloomai
17187,ὑπογεωργός / upogewrgos
17188,ὑπεύθυνος / upeuqunos
17189,βλάξ / blac
17190,κερκίζω / kerkizw
17191,ἔκρηξις / ekrhcis
17192,φραγέλλιον / fragellion
17193,ἄπφα / apfa
17194,κηρύκειος / khrukeios
17195,κατέργω / katergw
17196,ἑβδομηκοντούτης / ebdomhkontouths
17197,ἄτεκνος / ateknos
17198,ἐκταράσσω / ektarassw
17199,χλωρά / xlwra
17200,αἴρω / airw
17201,ἀφαγνίζω / afagnizw
17202,ποδίζω / podizw
17203,παρεικάζω / pareikazw
17204,νεωποιέω / newpoiew
17205,ἐγκυρέω / egkurew
17206,κατασκεύασμα / kataskeuasma
17207,χερσόω / xersow
17208,ἀναστένω / anastenw
17209,Κιλικίζω / Kilikizw
17210,κομίζω / komizw
17211,ἀναδέμω / anademw
17212,ταχύνω / taxunw
17213,κοῖνιξ / koinic
17214,κυρτόω / kurtow
17215,πυρπόλος / purpolos
17216,ἐκβράσσω / ekbrassw
17217,κολόκυνθα / kolokunqa
17218,ἵζημα / izhma
17219,ἀργαλέος / argaleos
17220,γοργός / gorgos
17221,πετροβάτης / petrobaths
17222,τιμή / timh
17223,ἑξαπλάσιος / ecaplasios
17224,ἐπαιτιάομαι / epaitiaomai
17225,ἀξιόπιστος / aciopistos
17226,καλλοσύνη / kallosunh
17227,συνηλόω / sunhlow
17228,ἑανός / eanos
17229,ὁμοιοκαταληκτέω / omoiokatalhktew
17230,πεντετής / penteths
17231,θαλασσομάχος / qalassomaxos
17232,ἐπιτελής / epitelhs
17233,πελτάζω / peltazw
17234,ἐκρίπτω / ekriptw
17235,σείστης / seisths
17236,σφάραγος / sfaragos
17237,ἀπαλός / apalos
17238,μέθη / meqh
17239,ἐκδημέω / ekdhmew
17240,ἀεροβατέω / aerobatew
17241,ὑπεράγαθος / uperagaqos
17242,Κιλικία / Kilikia
17243,τοῦρτα / tourta
17244,ἄλλο πρὸς ἄλλον / allo pros allon
17245,ἐξολισθάνω / ecolisqanw
17246,εὐβλαστής / eublasths
17247,γλάνος / glanos
17248,προστρέχω / prostrexw
17249,λικμάω / likmaw
17250,δεκαπλάσιος / dekaplasios
17251,ἀπλόος / aploos
17252,διάχυλος / diaxulos
17253,μάραθος / maraqos
17254,ἔξοινος / ecoinos
17255,ψηφοφόρος / yhfoforos
17256,ῥάδιος / radios
17257,Ἄντισσα / Antissa
17258,θαῦμα / qauma
17259,ὑπερχαλάω / uperxalaw
17260,αἰσχροπαθής / aisxropaqhs
17261,Λυκάων / Lukawn
17262,ἐπίκαιρος / epikairos
17263,βάττος / battos
17264,σεμνοποιέω / semnopoiew
17265,ὑπασπίζω / upaspizw
17266,περιπλεκής / periplekhs
17267,λιμνάζω / limnazw
17268,ἄκαμπτος / akamptos
17269,ἀέναος / aenaos
17270,προδικάζω / prodikazw
17271,προσκλίνω / prosklinw
17272,Ἐρχία / Erxia
17273,ταπεινός / tapeinos
17274,κῦμα / kuma
17275,στεπτός / steptos
17276,κέλλα / kella
17277,ἄκανθος / akanqos
17278,ἐνεῖδον / eneidon
17279,ἐξεγγυάω / ecegguaw
17280,ἀμαρεύω / amareuw
17281,ἀπόνητος / aponhtos
17282,νίκης / nikhs
17283,τελειότης / teleioths
17284,αὐτοπρόσωπος / autoproswpos
17285,λύγξ / lugc
17286,Πάν / Pan
17287,ἄχειρ / axeir
17288,δυσαπάλλακτος / dusapallaktos
17289,βωμός / bwmos
17290,γεωδαίτης / gewdaiths
17291,ὑποτρέχω / upotrexw
17292,ἐξέρχομαι / ecerxomai
17293,συναπογράφομαι / sunapografomai
17294,στεῖνος / steinos
17295,Τιμάνωρ / Timanwr
17296,κημός / khmos
17297,ἀέσκω / aeskw
17298,ἐναποτυπόομαι / enapotupoomai
17299,ὀκτάπους / oktapous
17300,ὀρχέομαι / orxeomai
17301,παρεπίδημος / parepidhmos
17302,Κήρινθος / Khrinqos
17303,κόλουρος / kolouros
17304,ἀγορανομία / agoranomia
17305,προθέω / proqew
17306,χορδεύω / xordeuw
17307,ἐμπαλάσσομαι / empalassomai
17308,εὐνομία / eunomia
17309,ἀόρατος / aoratos
17310,ἀρείων / areiwn
17311,κόρυμβος / korumbos
17312,τρηματίζω / trhmatizw
17313,εὔτυκος / eutukos
17314,συμπεριλαμβάνω / sumperilambanw
17315,γονάτιον / gonation
17316,Θεοδώρα / Qeodwra
17317,διήγησις / dihghsis
17318,παρακολούθητος / parakolouqhtos
17319,παίζω / paizw
17320,ἀποκρύπτω / apokruptw
17321,λιθόω / liqow
17322,λεχώ / lexw
17323,ἀκτορός / aktoros
17324,στεροπή / steroph
17325,ἐπιποθέω / epipoqew
17326,σάλαξ / salac
17327,καταστέλλω / katastellw
17328,ἀλεύω / aleuw
17329,διανήθω / dianhqw
17330,πενταμερής / pentamerhs
17331,προσδιανοέομαι / prosdianoeomai
17332,νεφόομαι / nefoomai
17333,οἰνοποιέω / oinopoiew
17334,ἐκ σπέρμα / ek sperma
17335,ἄγλις / aglis
17336,κουκίον / koukion
17337,παρά / para
17338,φιτύω / fituw
17339,δουλοπαθής / doulopaqhs
17340,πίστις / pistis
17341,αἰσχρουργός / aisxrourgos
17342,πάρθενος / parqenos
17343,ἐπιδημιουργός / epidhmiourgos
17344,στῆθος / sthqos
17345,ὑπόζυγος / upozugos
17346,λαγγάζω / laggazw
17347,χλιδάω / xlidaw
17348,σκέπτομαι / skeptomai
17349,κατώ / katw
17350,περιηγέω / perihgew
17351,Βροῦτος / Broutos
17352,εὔσχολος / eusxolos
17353,θηράω / qhraw
17354,ἐκ / ek
17355,ἐπιτάσσω / epitassw
17356,ὑπογραμματεύς / upogrammateus
17357,ὀκτάκις / oktakis
